,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,Brainstem,SUM
VPL:ventral_posterolateral_thalamic_nucleus,0.14740673339399454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7197452229299363,0.0,0.0,0.0,0.13284804367606914,1.0
VPM:ventral_posteromedial_thalamic_nucleus,0.019138755980861243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507177033492823,0.0,0.0,0.0,0.33014354066985646,1.0
Hy:hypothalamus,0.14892205638474296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006301824212271974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04212271973466003,0.0009950248756218905,0.031177446102819237,0.5243781094527363,0.0,0.0,0.2461028192371476,1.0
BST:bed_nucleus_of_the_stria_terminalis_central_division,0.4357894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037894736842105266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04631578947368421,0.0,0.3473684210526316,0.13263157894736843,0.0,0.0,0.0,1.0
EGP:external_globus_pallidus,0.1848127600554785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006934812760055479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21047156726768376,0.0,0.5034674063800277,0.0,0.09188626907073509,0.006934812760055479,0.0006934812760055479,0.0,0.0010402219140083217,1.0
IGP:internal_globus_pallidus,0.21288692356285535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005685407454200884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020846493998736577,0.0,0.4504106127605812,0.0,0.037271004421983576,0.08654453569172457,0.009475679090334808,0.0,0.17687934301958308,1.0
VP:ventral_pallidum,0.07947019867549669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08167770419426049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002207505518763797,0.5474613686534217,0.0,0.0,0.2891832229580574,0.0,0.0,0.0,1.0
AcbC:accumbens_nucleus_core,0.3524720893141946,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009569377990430622,0.13078149920255183,0.30303030303030304,0.1419457735247209,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,1.0
AcbSh:accumbens_nucleus_shell,0.39414802065404475,0.0,0.0,0.0189328743545611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010327022375215147,0.06196213425129088,0.3132530120481928,0.09982788296041308,0.0,0.0,0.029259896729776247,0.0,0.0,0.0,1.0
Acb:accumbens_nucleus,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B:basal_nucleus_(Meynert),0.1937046004842615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3583535108958838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.0,0.15254237288135594,0.0,0.002421307506053269,0.17433414043583534,0.0,0.0,0.01694915254237288,1.0
HDB:nucleus_of_the_horizontal_limb_of_the_diagonal_band,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.45,0.0,0.0,0.0,1.0
SI:substantia_innominata,0.29045643153526973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182572614107884,0.0,0.0,0.0,0.0,0.0,0.0,0.04564315352697095,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.04149377593360996,0.0,0.0,0.0,1.0
Cd:caudate_nucleus,0.3582723411945423,0.0,0.0,0.005421523448088913,0.0,0.0,0.0,0.0,9.035872413481521e-05,0.0028011204481792717,0.0,0.03533026113671275,0.013644167344357097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5280563838438601,0.023493268275051955,0.010120177103099304,9.035872413481521e-05,0.0,0.022589681033703804,0.0,0.0,0.0,9.035872413481521e-05,1.0
Tu:olfactory_tubercle,0.26153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.3923076923076923,0.2230769230769231,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pu:putamen,0.22807854902495567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009545888449474976,0.00409109504977499,0.0,0.0,0.013568798581753716,0.0,0.0,0.00409109504977499,0.012682394654302468,0.0,0.00013636983499249966,0.032524205645711166,0.0,0.0,0.007363971089594982,0.5546161189144961,0.00831855993454248,0.09791354152461476,0.0,0.035592526933042413,0.0,0.0,0.0,6.818491749624983e-05,1.0
AHi:amygdalohippocampal_area,0.297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43564356435643564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26732673267326734,1.0
AA:anterior_amygdaloid_area,0.20618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876288659793815,0.0,0.0,0.0,0.0,0.0,0.0,0.18298969072164947,0.0,0.0,0.002577319587628866,0.010309278350515464,0.0,0.0,0.0,0.0,0.007731958762886598,0.0,0.0,0.002577319587628866,0.9999999999999999
BSTIA:bed_nucleus_of_the_stria_terminalis_intraamygdaloid_division,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36065573770491804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786885245901639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.9999999999999999
CeL:central_amygdaloid_nucleus_lateral_division,0.36936936936936937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cem:central_amygdaloid_nucleus_medial_division,0.373134328358209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23134328358208955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19402985074626866,0.15671641791044777,0.0,0.022388059701492536,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,1.0
Se:septum,0.5654952076677316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13546325878594248,0.0,0.011501597444089457,0.017891373801916934,0.0,0.0,0.1501597444089457,0.0,0.0,0.0,1.0
DEn:dorsal_endopiriform_nucleus,0.2535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4647887323943662,0.0,0.0,0.0,0.0,0.0,0.0,0.28169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AHiMC:amygdalohippocampal_area_magnocellular_part,0.35106382978723405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035460992907801418,0.43617021276595747,0.20921985815602837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AHiPC:amygdalohippocampal_area_parvicellular_part,0.7878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,1.0
APir:amygdalopiriform_transition_area,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08611111111111111,0.06666666666666667,0.6555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AO:anterior_olfactory_nucleus,0.24050632911392406,0.0,0.0,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.12658227848101267,0.012658227848101266,0.0,0.0,0.0,0.0759493670886076,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BL:basolateral_amygdaloid_nucleus,0.046242774566473986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017341040462428,0.0,0.0,0.0,0.0,0.0,0.0,0.05202312138728324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BLD:basolateral_amygdaloid_nucleus_dorsal_part,0.06493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06493506493506493,0.44155844155844154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BLI:basolateral_amygdaloid_nucleus_intermediate_part,0.01384083044982699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.5778546712802768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11418685121107267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BLV:basolateral_amygdaloid_nucleus_ventral_part,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BLVL:basolateral_amygdaloid_nucleus_ventrolateral_part,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788732394366197,0.43661971830985913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
BLVM:basolateral_amygdaloid_nucleus_ventromedial_part,0.04788732394366197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08732394366197183,0.4422535211267606,0.4225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BM:basomedial_amygdaloid_nucleus,0.00782472613458529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14241001564945227,0.7355242566510172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11267605633802817,0.001564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
La:lateral_amygdaloid_nucleus,0.33849129593810445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2940038684719536,0.26499032882011603,0.0,0.0,0.0,0.0,0.0,0.0,0.027079303675048357,0.0,0.0,0.07543520309477757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Me:medial_amygdaloid_nucleus,0.33170731707317075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.43414634146341463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13170731707317074,0.04390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05365853658536585,1.0
PaL:paralaminar_amygdaloid_nucleus,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.23333333333333334,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
