,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_CaudoPutamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,CBL,SUM
Isocortex_Primary_motor_area_Layer_1,0.29889348086921746,0.576189841354486,0.026129849353419544,0.0,0.08812158378882816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006665777896280496,0.0022663644847353685,0.0,0.0,0.0,0.0,0.007732302359685375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_motor_area_Layer_2_3,0.012483050171492382,0.800390843104411,0.025045864241844143,0.0,0.15163117173167426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027917364600781687,0.004347132487836005,0.0,0.0,0.0,0.0,0.005822764616734466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
Isocortex_Primary_motor_area_Layer_5,3.7874483960156045e-05,0.8108548271029807,0.04775972427375677,0.0,0.12472067568079385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011362345188046812,0.00833238647123433,0.0,0.0,0.0,0.0,0.008180888535393706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_motor_area_Layer_6a,0.1184324748873548,0.6263073043693935,0.04505807945103551,0.0,0.15344549625893927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.133768756975735e-05,0.004175106444545492,0.0,0.0,0.0,0.0029349758174527715,0.008763589764788558,0.04084163531892026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Primary_motor_area_Layer_6b,0.35324015247776364,0.3252858958068615,0.0,0.0,0.1473951715374841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008894536213468869,0.0,0.0,0.0,0.0031766200762388818,0.007623888182973317,0.15438373570520966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Secondary_motor_area_layer_1,0.19030069520060305,0.04933411508501549,0.7417706675600971,0.005695619398609599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003015327916910964,0.0,0.0,0.0,0.0,0.0038529190049417872,0.006030655833821928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_2_3,0.011488100139998353,0.11640451288808366,0.8340607757555794,0.006135221938565428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017293914189244833,0.0,0.0,0.0,0.0,0.02157621675039117,0.008605781108457548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_5,0.0,0.10737046273205875,0.8037683568855639,0.0071765031864782485,0.00013854253255749516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022998060404544195,0.0,0.0,0.0,0.0,0.06708229426433915,0.012164034358548074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_6a,0.04622127095754981,0.2025684146155022,0.5611272486368037,0.008663303266574938,0.006013351679152015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030576364470264486,0.0,0.0,0.0,0.0,0.15639810426540285,0.0174794883555012,0.0012230545788105794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Secondary_motor_area_layer_6b,0.33893129770992364,0.2824427480916031,0.17862595419847327,0.007633587786259542,0.0183206106870229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267175572519084,0.01984732824427481,0.02748091603053435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_SS:Somatosensory_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS1:Somatosensory_areas_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS2_3:Somatosensory_areas_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS4:Somatosensory_areas_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS5:Somatosensory_areas_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS6a:Somatosensory_areas_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS6b:Somatosensory_areas_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp:Primary_somatosensory_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp1:Primary_somatosensory_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp2_3:Primary_somatosensory_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp4:Primary_somatosensory_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp5:Primary_somatosensory_area_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp6a:Primary_somatosensory_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp6b:Primary_somatosensory_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_nose,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_nose_layer_1,0.5298013245033113,0.0,0.0,0.0,0.47019867549668876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_2_3,0.23416992862076905,0.0,0.0,0.0,0.765830071379231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_6a,0.17884199134199133,0.0,0.0,0.0,0.7978896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023268398268398268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_6b,0.11290322580645161,0.0,0.0,0.0,0.5060483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_1,0.506170341897633,0.0,0.0,0.0,0.4092656281610358,0.0,0.0,0.0,0.0,0.0,0.07141412097916246,0.013149908962168723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_2_3,0.18663971508326113,0.0,0.0,0.0,0.7242275483684667,0.0,0.0,0.0,0.0,0.0,0.06805274809895082,0.021079988449321397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_4,0.0,0.0,0.0,0.0,0.9171151776103337,0.000986724076067456,0.0,0.0,0.0,0.0,0.06826336562612127,0.013634732687477575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_5,0.007673557822515121,0.0,0.0,0.0,0.9047576058499593,0.0007222172068249526,0.0,0.0,0.0,0.0,0.06671481448045499,0.020131804640245554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_6a,0.3118703460359177,0.0,0.0,0.0,0.6379325448970653,0.0015768725361366622,0.0,0.0,0.04240035041611914,0.0,0.004380201489268506,0.0015768725361366622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026281208935611036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_6b,0.13155833985904464,0.0,0.0,0.0,0.48864526233359434,0.004698512137823023,0.0,0.0,0.34925606891151134,0.0,0.009397024275646046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01644479248238058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrll:Rostrolateral_lateral_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll1:Rostrolateral_lateral_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll2_3:Rostrolateral_lateral_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll4:Rostrolateral_lateral_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll5:Rostrolateral_lateral_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll6a:Rostrolateral_lateral_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll6b:Rostrolateral_lateral_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_lower_limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_1,0.1880231809401159,0.0334835801674179,0.0,0.0,0.7611075338055376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017385705086928525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_2_3,0.0010121457489878543,0.03896761133603239,0.0,0.0,0.9364878542510121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02353238866396761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_4,0.0,0.04315102860010035,0.0,0.0,0.9473156046161565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009533366783743101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_5,0.0,0.06077606358111267,0.0,0.0,0.8985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04067321178120617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_6a,0.2198548349332709,0.05455396862561461,0.0004682744088035589,0.0,0.7047529852493561,0.0,0.0,0.0,0.0009365488176071178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019433387965347694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_6b,0.40963855421686746,0.0,0.0,0.0,0.43855421686746987,0.0,0.0,0.0,0.15180722891566265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_mouth_layer_1,0.48678563361192684,0.0,0.0,0.0,0.5132143663880732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_2_3,0.1661625708884688,0.0,0.0,0.0,0.8338374291115311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_5,0.00028476506881822496,0.0,0.0,0.0,0.9997152349311818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_6a,0.11239657832001122,7.011639321273313e-05,0.0,0.0,0.769317066330108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11821623895666807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_6b,0.010466222645099905,0.0,0.0,0.0,0.49096098953377737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49857278782112274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_1,0.31866825208085614,0.003963535473642489,0.0,0.0,0.6773682124455014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_2_3,0.008166969147005444,0.003932244404113733,0.0,0.0,0.9879007864488808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_4,0.0,0.003222094361334868,0.0,0.0,0.9967779056386651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_5,0.0,0.009645817633760361,0.0,0.0,0.9903541823662396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_6a,0.16672769437324544,0.011473208836811912,0.0,0.0,0.8171609910899549,0.0,0.0,0.0,0.0030513853289393386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001586720371048456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_6b,0.4029126213592233,0.0,0.0,0.0,0.5048543689320388,0.0,0.0,0.0,0.06957928802588997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022653721682847898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_trunk_layer_1,0.35250266240681577,0.0,0.0,0.0,0.288604898828541,0.0,0.0,0.0,0.0,0.0,0.0,0.22577209797657083,0.0,0.0,0.0,0.0,0.0,0.0,0.13312034078807242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_2_3,0.021522518931845355,0.0,0.0,0.0,0.5428457552809884,0.0,0.0,0.0,0.0,0.0,0.0,0.27819848545237147,0.0,0.0,0.0,0.0,0.0,0.0,0.15743324033479475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_4,0.0,0.0,0.0,0.0,0.6057347670250897,0.0,0.0,0.0,0.0,0.0,0.0,0.30824372759856633,0.0,0.0,0.0,0.0,0.0,0.0,0.08602150537634409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_5,0.0,0.0,0.0,0.0,0.5509188361408882,0.0,0.0,0.0,0.0,0.0,0.0,0.24578866768759572,0.0,0.0,0.0,0.0,0.0,0.0,0.20329249617151607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_6a,0.26962092899092366,0.0,0.0,0.0,0.45114789108382275,0.0,0.0,0.0,0.0010678056593699946,0.0,0.0,0.14468766684463427,0.0,0.0,0.0,0.0,0.0,0.0,0.13347570742124934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_6b,0.42578125,0.0,0.0,0.0,0.3671875,0.0,0.0,0.0,0.1328125,0.0,0.0,0.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_unassigned_layer_1,0.4522502744237102,0.0,0.0,0.0,0.5477497255762898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_2_3,0.006756756756756757,0.0,0.0,0.0,0.9932432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_6a,0.21340996168582377,0.0,0.0,0.0,0.7773946360153257,0.0,0.0,0.0,0.009195402298850575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_6b,0.34649122807017546,0.0,0.0,0.0,0.5043859649122807,0.0,0.0,0.0,0.14912280701754385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Supplemental_somatosensory_area_layer_1,0.5131724246726613,0.0,0.0,0.0,0.4098438239469948,0.051900930746174474,0.0,0.0,0.0,0.0,0.016879634011673767,0.0,0.0,0.008203186622495662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_2_3,0.3758804861057357,0.0,0.0,0.0,0.5338648502206053,0.0681941326728075,0.0,0.0,0.0,0.0,0.013623345460174937,0.0,0.0,0.008437185540676522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_4,0.00769659788064696,0.0,0.0,0.0,0.8648075850529838,0.09247071946458449,0.0,0.0,0.0,0.0,0.01784718349135527,0.0,0.0,0.01717791411042945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_5,0.01692282084003773,0.0,0.0,0.0,0.859457360039949,0.09765299894579149,0.0,0.0,0.0,0.0,0.0064917050435554565,0.0,0.0,0.01947511513066637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_6a,0.1969013758816048,0.0,0.0,0.0,0.5501214013180714,0.038790611631402475,0.0,0.0,0.012602613018846109,0.0,0.0,0.0,0.0,0.00820904150768875,0.0,0.0,0.0,0.0,0.0,0.1933749566423864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_6b,0.02819332566168009,0.0,0.0,0.0,0.43095512082853854,0.05638665132336018,0.0,0.0,0.07882623705408516,0.0,0.0,0.0,0.0,0.01093210586881473,0.0,0.0,0.0,0.0,0.0,0.3947065592635213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Gustatory_areas_layer_1,0.49206349206349204,0.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_2_3,0.38743718592964826,0.0,0.0,0.0,0.09849246231155778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514070351758794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_4,0.07356076759061833,0.0,0.0,0.0,0.1673773987206823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7590618336886994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_5,0.007052186177715092,0.0,0.0,0.0,0.11988716502115655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688293370944993,0.0,0.0,0.0023507287259050304,0.0,0.0,0.0018805829807240243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_6a,0.033657638706284514,0.0,0.0,0.0,0.04996055745464107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49250591638180385,0.0,0.0,0.0013147515119642387,0.0,0.0,0.4225611359453063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_6b,0.0,0.0,0.0,0.0,0.04132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4380165289256198,0.0,0.0,0.0,0.0,0.0,0.5206611570247934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Visceral_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
