,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_CaudoPutamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,CBL,SUM
Isocortex_Primary_motor_area_Layer_1,0.3980802559658712,0.40367950939874686,0.05439274763364885,0.0,0.12491667777629649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005332622317024396,0.0034662045060658577,0.0,0.0,0.0,0.0,0.01493134248766831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Primary_motor_area_Layer_2_3,0.09196777538486081,0.5825955172688841,0.05671213208901651,0.0,0.25165510090133203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.988194942968812e-05,0.004506660285554758,0.0,0.0,0.0,0.0,0.012522932120922071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Primary_motor_area_Layer_5,0.016399651554747565,0.6114835435367193,0.08059690186721206,0.0,0.23054198386546984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018937241980078023,0.009430746506078854,0.0,0.0,0.0,0.00977161686172026,0.02192932621293035,0.019656857175320987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_motor_area_Layer_6a,0.17969492786573518,0.34178000082675375,0.027324211483609608,0.0,0.2658426687611095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001860195940639,0.0,0.0,0.0,0.03505435905915423,0.028440329047993054,0.11686164275970402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Primary_motor_area_Layer_6b,0.22935196950444728,0.1963151207115629,0.0,0.0,0.28907242693773827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00698856416772554,0.0,0.0,0.0,0.021601016518424398,0.02986022871664549,0.22681067344345615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Secondary_motor_area_layer_1,0.2921517715051512,0.061144149426250106,0.6143730630706089,0.009381020185945221,0.004104196331351034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043554736577602815,0.0,0.0,0.0,0.0,0.0043554736577602815,0.010134852165172962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_2_3,0.05274643827719674,0.1900271761508688,0.7024623239726592,0.007082269620357407,0.006958741661862802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002676439100716462,0.0,0.0,0.0,0.0,0.026723215020999752,0.011323396195338878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_5,0.00019395954558049322,0.20357439733998337,0.6039068994181214,0.008035466888334718,0.011803823773898587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012191742865059574,0.0,0.0,0.0,0.0,0.15054031587697422,0.020725962870601276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Secondary_motor_area_layer_6a,0.08856953574886613,0.30051470213524945,0.2779901136421546,0.019466952046068388,0.04122713142740662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23120827600264995,0.03220710390867859,0.00881618508892626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_6b,0.21068702290076335,0.3603053435114504,0.06259541984732825,0.012213740458015267,0.061068702290076333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21221374045801528,0.03816793893129771,0.042748091603053436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_SS:Somatosensory_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS1:Somatosensory_areas_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS2_3:Somatosensory_areas_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS4:Somatosensory_areas_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS5:Somatosensory_areas_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS6a:Somatosensory_areas_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS6b:Somatosensory_areas_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp:Primary_somatosensory_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp1:Primary_somatosensory_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp2_3:Primary_somatosensory_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp4:Primary_somatosensory_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp5:Primary_somatosensory_area_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp6a:Primary_somatosensory_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp6b:Primary_somatosensory_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_nose,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_nose_layer_1,0.5298013245033113,0.0,0.0,0.0,0.47019867549668876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_2_3,0.5035689615473176,0.0,0.0,0.0,0.4964310384526825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_4,0.20602432902104653,0.0,0.0,0.0,0.7939756709789535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_5,0.05272727272727273,0.0,0.0,0.0,0.9472727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_6a,0.25162337662337664,0.0,0.0,0.0,0.5616883116883117,0.0,0.0,0.0,0.00013528138528138528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865530303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_6b,0.11290322580645161,0.0,0.0,0.0,0.5060483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_1,0.507991098523164,0.0,0.0,0.0,0.31256322071616427,0.0,0.0,0.0,0.0,0.0,0.08921707465102165,0.09022860610965001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_2_3,0.44710751756665706,0.0,0.0,0.0,0.37327943016652226,0.0,0.0,0.0,0.0,0.0,0.07565694484550968,0.103956107421311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_4,0.17007534983853606,0.0,0.0,0.0,0.6522246142805884,0.0016146393972012918,0.0,0.0,0.0,0.0,0.07463222102619303,0.10145317545748116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_5,0.26460232915049203,0.0,0.0,0.0,0.645210797147242,0.01065270380066805,0.0,0.0,0.03845806626342873,0.0,0.005416629051187145,0.035659474586982036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_6a,0.10897941305300043,0.0,0.0,0.0,0.49102058694699957,0.01392904073587385,0.0,0.0,0.3835304424003504,0.0,0.0018396846254927727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000700832238282961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_6b,0.015661707126076743,0.0,0.0,0.0,0.4643696162881754,0.03288958496476116,0.0,0.0,0.4815974941268598,0.0,0.00548159749412686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrll:Rostrolateral_lateral_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll1:Rostrolateral_lateral_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll2_3:Rostrolateral_lateral_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll4:Rostrolateral_lateral_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll5:Rostrolateral_lateral_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll6a:Rostrolateral_lateral_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll6b:Rostrolateral_lateral_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_lower_limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_1,0.4082421120412106,0.056020605280103025,0.0,0.0,0.42884739214423695,0.0,0.0,0.0,0.0,0.0,0.0,0.010946555054732776,0.0,0.0,0.0,0.0,0.0,0.0,0.09594333547971667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_2_3,0.040738866396761136,0.06781376518218624,0.0005060728744939271,0.0,0.7462044534412956,0.0,0.0,0.0,0.0,0.0,0.0,0.013917004048582995,0.0,0.0,0.0,0.0,0.0,0.0,0.13081983805668015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_4,0.0,0.0863020572002007,0.004014049172102358,0.0,0.7802308078273958,0.0,0.0,0.0,0.0,0.0,0.0,0.011038635223281485,0.0,0.0,0.0,0.0,0.0,0.0,0.11841445057701956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_5,0.011453950444132773,0.09443665264142123,0.012388966806919121,0.0,0.7129499766245909,0.0,0.0,0.0,0.0,0.0,0.0,0.007947639083683964,0.0,0.0,0.0,0.0,0.0,0.0,0.16082281439925197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_6a,0.3371575743385624,0.02950128775462421,0.004682744088035589,0.0,0.48934675719971904,0.0,0.0,0.0,0.10302036993678296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036291266682275815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_6b,0.19518072289156627,0.0,0.0,0.0,0.4602409638554217,0.0,0.0,0.0,0.3421686746987952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024096385542168677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_mouth_layer_1,0.49762819064829455,0.0,0.0,0.0,0.5023718093517054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_2_3,0.43903591682419657,0.0,0.0,0.0,0.5609640831758034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_4,0.11073253833049404,0.0,0.0,0.0,0.889267461669506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_5,0.07944945420028476,0.0,0.0,0.0,0.8589463692453726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061604176554342666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_6a,0.0969008554199972,0.0,0.0,0.0,0.5668209227317347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362782218482681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_6b,0.0,0.0,0.0,0.0,0.49096098953377737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090390104662227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_1,0.4692826000792707,0.0023781212841854932,0.0,0.0,0.5144669044787951,0.0,0.0,0.0,0.0,0.0,0.0,0.013872374157748711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_2_3,0.10042347247428918,0.003932244404113733,0.0,0.0,0.881276467029643,0.0,0.0,0.0,0.0,0.0,0.0,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_4,0.0,0.005293440736478711,0.0,0.0,0.9861910241657077,0.0,0.0,0.0,0.0,0.0,0.0,0.00851553509781358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_5,0.020949510173323287,0.019593067068575734,0.0,0.0,0.9486058779201205,0.0,0.0,0.0,0.0,0.0,0.0,0.010851544837980407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_6a,0.29073599414134016,0.007689491028927133,0.0,0.0,0.6095447333089222,0.0,0.0,0.0,0.07628463322348346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015745148297326986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_6b,0.2297734627831715,0.0,0.0,0.0,0.5048543689320388,0.0,0.0,0.0,0.19741100323624594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06796116504854369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_trunk_layer_1,0.46751863684771033,0.0,0.0,0.0,0.0308839190628328,0.0,0.0,0.0,0.0,0.0,0.0,0.27689030883919064,0.0,0.0,0.0,0.0,0.0,0.0,0.22470713525026625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_2_3,0.17058589079314468,0.0,0.0,0.0,0.2439218812275807,0.0,0.0,0.0,0.0,0.0,0.0027899561578318055,0.28816261458748504,0.0,0.0,0.0,0.0,0.0,0.0,0.29453965723395775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_4,0.0,0.0,0.0,0.0,0.42562724014336917,0.0,0.0,0.0,0.0,0.0,0.0017921146953405018,0.32974910394265233,0.0,0.0,0.0,0.0,0.0,0.0,0.24283154121863798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_5,0.050918836140888206,0.0,0.0,0.0,0.40160796324655434,0.0,0.0,0.0,0.0,0.0,0.006508422664624809,0.21248085758039817,0.0,0.0,0.0,0.0,0.0,0.0,0.32848392036753443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_6a,0.2797650827549386,0.0,0.0,0.0,0.39241857981847306,0.0,0.0,0.0,0.0800854244527496,0.0,0.006406833956219968,0.08489054991991457,0.0,0.0,0.0,0.0,0.0,0.0,0.15643352909770422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_6b,0.296875,0.0,0.0,0.0,0.37109375,0.0,0.0,0.0,0.171875,0.0,0.00390625,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_unassigned_layer_1,0.535675082327113,0.0,0.0,0.0,0.42590559824368823,0.0,0.0,0.0,0.0,0.0,0.0,0.038419319429198684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Primary_somatosensory_area_unassigned_layer_2_3,0.18958664546899842,0.0,0.0,0.0,0.7591414944356121,0.0,0.0,0.0,0.0,0.0,0.0,0.051271860095389504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_4,0.0,0.0,0.0,0.0,0.9617563739376771,0.0,0.0,0.0,0.0,0.0,0.0,0.03824362606232295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_5,0.05667112896028559,0.0,0.0,0.0,0.9201249442213297,0.0,0.0,0.0,0.0,0.0,0.0,0.02320392681838465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_6a,0.2731800766283525,0.0,0.0,0.0,0.5628352490421455,0.0,0.0,0.0,0.15977011494252874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00421455938697318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_6b,0.17982456140350878,0.0,0.0,0.0,0.5043859649122807,0.0,0.0,0.0,0.30701754385964913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Supplemental_somatosensory_area_layer_1,0.5131724246726613,0.0,0.0,0.0,0.33569963716674556,0.09686070358100647,0.0,0.0,0.0,0.0,0.04148919387916075,0.0,0.0,0.012778040700425935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_2_3,0.5240343679851381,0.0,0.0,0.0,0.3309853703847047,0.09706633640374641,0.0,0.0,0.0,0.0,0.03576128183295921,0.0,0.0,0.012152643393451505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_4,0.5312883435582823,0.0,0.0,0.0,0.35426659230340213,0.06882320133853877,0.0,0.0,0.0,0.0,0.03535973229224763,0.0,0.0,0.010039040713887339,0.0,0.0,0.0,0.0,0.0,0.0002230897936419409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_5,0.32192198857016036,0.0,0.0,0.0,0.4115297120346224,0.07967596959440715,0.0,0.0,0.03606502801975254,0.0,0.0008322698773789047,0.0,0.0,0.008156244798313266,0.0,0.0,0.0,0.0,0.0,0.14181878710536536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_6a,0.05399468146606544,0.0,0.0,0.0,0.40958492311249856,0.07237830963117123,0.0,0.0,0.11723898716614638,0.0,0.0,0.0,0.0,0.013238524684934675,0.0,0.0,0.0,0.0,0.0,0.3335645739391837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_6b,0.08975834292289989,0.0,0.0,0.0,0.3716915995397008,0.10817031070195628,0.0,0.0,0.16915995397008055,0.0,0.0,0.0,0.0,0.018411967779056387,0.0,0.0,0.0,0.0,0.0,0.2428078250863061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Gustatory_areas_layer_1,0.49206349206349204,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3540903540903541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_2_3,0.5437185929648242,0.0,0.0,0.0,0.17185929648241205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2728643216080402,0.0,0.0,0.0,0.0,0.0,0.011557788944723618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_4,0.5074626865671642,0.0,0.0,0.0,0.19189765458422176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19829424307036247,0.0,0.0,0.0,0.0,0.0,0.1023454157782516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_5,0.1530324400564175,0.0,0.0,0.0,0.07404795486600846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3305124588622473,0.0,0.0,0.0,0.0,0.0,0.44240714621532673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_6a,0.0,0.0,0.0,0.0,0.07231133315803313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293978438075204,0.0,0.0,0.0,0.0,0.0,0.4982908230344465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
