,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_CaudoPutamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,CBL,SUM
Isocortex_Primary_motor_area_Layer_1,0.1973070257299027,0.7301693107585655,0.014131449140114652,0.0,0.051459805359285425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001599786695107319,0.0013331555792560992,0.0,0.0,0.0,0.0,0.003999466737768298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_motor_area_Layer_2_3,0.0013958682300390843,0.8967855148759671,0.013280689160086146,0.0,0.08211693387572784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005184653425859456,0.003150674004945362,0.0,0.0,0.0,0.0,0.0027518545106484803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_motor_area_Layer_5,0.0,0.9024732038025982,0.025981895996667045,0.0,0.06139453849941295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009847365829640572,0.0045828125591788815,0.0,0.0,0.0,0.0,0.0045828125591788815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_motor_area_Layer_6a,0.054855111405068,0.814476458186929,0.0334421892439337,0.0,0.08251002438923567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004960522508370882,0.0032656773180108306,0.0,0.0,0.0,4.133768756975735e-05,0.0031416642553015583,0.007771485263114382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_motor_area_Layer_6b,0.42249047013977126,0.39580686149936467,0.0,0.0,0.08195679796696315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00698856416772554,0.0,0.0,0.0,0.0006353240152477764,0.0006353240152477764,0.09148665819567979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Secondary_motor_area_layer_1,0.1014322807605327,0.032414775106792866,0.8539241142474244,0.0025965323728955525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013401457408493173,0.0,0.0,0.0,0.0,0.00502554652818494,0.003266605243320211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_2_3,0.001976447335913695,0.06205221115045705,0.9148068846248868,0.0025117351560569874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010293996541217163,0.0,0.0,0.0,0.0,0.012270443877130856,0.005352878201432924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_5,0.0,0.05536159600997506,0.9000831255195345,0.0025491825990579106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012745912995289553,0.0,0.0,0.0,0.0,0.034330839567747296,0.006400665004156276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_6a,0.019263109616266625,0.11145084849411405,0.767517708811089,0.0072873668654130355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009172909341079345,0.0,0.0,0.0,0.0,0.0829129083218672,0.010599806349691689,5.096060745044081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Secondary_motor_area_layer_6b,0.4396946564885496,0.17557251908396945,0.27022900763358776,0.004580152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08091603053435115,0.01984732824427481,0.00916030534351145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_SS:Somatosensory_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS1:Somatosensory_areas_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS2_3:Somatosensory_areas_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS4:Somatosensory_areas_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS5:Somatosensory_areas_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS6a:Somatosensory_areas_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SS6b:Somatosensory_areas_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp:Primary_somatosensory_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp1:Primary_somatosensory_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp2_3:Primary_somatosensory_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp4:Primary_somatosensory_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp5:Primary_somatosensory_area_layer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp6a:Primary_somatosensory_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_SSp6b:Primary_somatosensory_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_nose,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_nose_layer_1,0.4273730684326711,0.0,0.0,0.0,0.5726269315673289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_2_3,0.0442090720699977,0.0,0.0,0.0,0.9557909279300023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_6a,0.0945616883116883,0.0,0.0,0.0,0.9050324675324676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040584415584415587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_nose_layer_6b,0.46774193548387094,0.0,0.0,0.0,0.5060483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02620967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_1,0.41776249241351404,0.0,0.0,0.0,0.5405624114909974,0.0,0.0,0.0,0.0,0.0,0.036010519927169735,0.005664576168318835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_2_3,0.01193570122244682,0.0,0.0,0.0,0.942054095678121,0.0,0.0,0.0,0.0,0.0,0.03975358552314948,0.006256617576282607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_4,0.0,0.0,0.0,0.0,0.9614280588446358,8.97021887334051e-05,0.0,0.0,0.0,0.0,0.03498385360602799,0.0034983853606027986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_5,0.0,0.0,0.0,0.0,0.9524239415004062,0.0,0.0,0.0,0.0,0.0,0.041708043694141016,0.00586801480545274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_6a,0.14770039421813402,0.0,0.0,0.0,0.8310118265440211,0.0,0.0,0.0,0.0,0.0,0.017871222076215505,0.003416557161629435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_barrel_field_layer_6b,0.49725920125293654,0.0,0.0,0.0,0.4964761158966327,0.0,0.0,0.0,0.0,0.0,0.006264682850430697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_VISrll:Rostrolateral_lateral_visual_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll1:Rostrolateral_lateral_visual_area_layer_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll2_3:Rostrolateral_lateral_visual_area_layer_2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll4:Rostrolateral_lateral_visual_area_layer_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll5:Rostrolateral_lateral_visual_arealayer_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll6a:Rostrolateral_lateral_visual_area_layer_6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_VISrll6b:Rostrolateral_lateral_visual_area_layer_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_lower_limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_1,0.11010946555054733,0.02704443013522215,0.0,0.0,0.8628461043142305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_2_3,0.0,0.030870445344129555,0.0,0.0,0.9683704453441295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007591093117408907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_4,0.0,0.027094831911690917,0.0,0.0,0.9729051680883091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_5,0.0,0.04862085086489014,0.0,0.0,0.9485741000467508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002805049088359046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_6a,0.08897213767267619,0.05876843830484664,0.0,0.0,0.8499180519784594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023413720440177946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_lower_limb_layer_6b,0.5879518072289157,0.0,0.0,0.0,0.41204819277108434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_mouth_layer_1,0.35961147503953017,0.00045177320984865596,0.0,0.0,0.6397108651456969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022588660492432798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_2_3,0.006994328922495274,0.00028355387523629487,0.0,0.0,0.9927221172022684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_5,0.0,0.0,0.0,0.0,0.9999050783103939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.492168960607498e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_6a,0.07285093254802973,0.000560931145701865,0.0,0.0,0.9129154396297855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013672696676482961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_mouth_layer_6b,0.22835394862036157,0.0,0.0,0.0,0.4900095147478592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28163653663177923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_1,0.15933412604042807,0.00039635354736424893,0.0,0.0,0.8402695204122077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_2_3,0.0,0.00030248033877797946,0.0,0.0,0.999697519661222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_4,0.0,0.00046029919447640965,0.0,0.0,0.9995397008055236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_5,0.0,0.0010550113036925397,0.0,0.0,0.9989449886963074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_6a,0.07213474917612596,0.003173440742096912,0.0,0.0,0.9246918100817771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_upper_limb_layer_6b,0.5032362459546925,0.0,0.0,0.0,0.4967637540453074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_trunk_layer_1,0.20340788072417465,0.0,0.0,0.0,0.5910543130990416,0.0,0.0,0.0,0.0,0.0,0.0,0.13844515441959532,0.0,0.0,0.0,0.0,0.0,0.0,0.0670926517571885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_2_3,0.0,0.0,0.0,0.0,0.7704264647269828,0.0,0.0,0.0,0.0,0.0,0.0,0.15344758868074931,0.0,0.0,0.0,0.0,0.0,0.0,0.07612594659226783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_4,0.0,0.0,0.0,0.0,0.7831541218637993,0.0,0.0,0.0,0.0,0.0,0.0,0.1827956989247312,0.0,0.0,0.0,0.0,0.0,0.0,0.034050179211469536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_5,0.0,0.0,0.0,0.0,0.753062787136294,0.0,0.0,0.0,0.0,0.0,0.0,0.14739663093415006,0.0,0.0,0.0,0.0,0.0,0.0,0.0995405819295559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_6a,0.11852642819006941,0.0,0.0,0.0,0.6625734116390817,0.0,0.0,0.0,0.0,0.0,0.0,0.1179925253603844,0.0,0.0,0.0,0.0,0.0,0.0,0.1009076348104645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_trunk_layer_6b,0.58203125,0.0,0.0,0.0,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.02734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Primary_somatosensory_area_unassigned_layer_1,0.23819978046103182,0.0,0.0,0.0,0.7618002195389681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_2_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_6a,0.09578544061302682,0.0,0.0,0.0,0.9042145593869731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Primary_somatosensory_area_unassigned_layer_6b,0.4956140350877193,0.0,0.0,0.0,0.5043859649122807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Supplemental_somatosensory_area_layer_1,0.5018141662722827,0.0,0.0,0.0,0.45843192932639215,0.02855339958984067,0.0,0.0,0.0,0.0,0.005679129200189304,0.0,0.0,0.005521375611295157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_2_3,0.08948060995433083,0.0,0.0,0.0,0.8490595247310163,0.04922981654926852,0.0,0.0,0.0,0.0,0.0041024847124390435,0.0,0.0,0.008127564052945275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_4,0.0,0.0,0.0,0.0,0.943335192414947,0.042387060791968766,0.0,0.0,0.0,0.0,0.005242610150585611,0.0,0.0,0.009035136642498606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_5,0.0,0.0,0.0,0.0,0.9397436608777673,0.046607113133218664,0.0,0.0,0.0,0.0,0.003218110192531765,0.0,0.0,0.010431115796482272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_6a,0.13770378078390566,0.0,0.0,0.0,0.7894554283732224,0.03063938027517632,0.0,0.0,0.0,0.0,0.0012718233321771303,0.0,0.0,0.005549774540409296,0.0,0.0,0.0,0.0,0.0,0.03537981269510926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Supplemental_somatosensory_area_layer_6b,0.20598388952819333,0.0,0.0,0.0,0.4522439585730725,0.037399309551208286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00863060989643268,0.0,0.0,0.0,0.0,0.0,0.2957422324510932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Gustatory_areas_layer_1,0.47741147741147744,0.0,0.0,0.0,0.017094017094017096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004884004884004884,0.5006105006105006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_2_3,0.09447236180904522,0.0,0.0,0.0,0.05829145728643216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001507537688442211,0.8457286432160804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_4,0.0,0.0,0.0,0.0,0.08528784648187633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147121535181236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_5,0.0,0.0009402914903620122,0.0,0.0,0.05947343676539727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104372355430183,0.9381758345086977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Gustatory_areas_layer_6a,0.03996844596371286,0.0,0.0,0.0,0.05495661320010518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604522745201157,0.0,0.0,0.00473310544307126,0.0,0.0,0.139889560872995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Isocortex_Gustatory_areas_layer_6b,0.0,0.0,0.0,0.0,0.02203856749311295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4573002754820937,0.0,0.0,0.0,0.0,0.0,0.5206611570247934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Isocortex_Visceral_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Isocortex_Visceral_area_layer_1,0.4972489683631362,0.0,0.0,0.0,0.014442916093535076,0.04745529573590096,0.024071526822558458,0.0,0.0,0.0,0.0,0.0,0.0,0.4167812929848693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
